,Year,Close
491,1994.4216236195764,3646.649902
492,1994.440812262386,3709.139893
493,1994.4600009051958,3753.8100590000004
494,1994.4791895480055,3735.040039
495,1994.4983781908152,3764.5
496,1994.517566833625,3747.0200200000004
497,1994.5367554764348,3768.709961
498,1994.5559441192445,3755.110107
499,1994.5751327620542,3881.0500490000004
500,1994.5943214048639,3885.580078
501,1994.6135100476736,3874.8100590000004
502,1994.6326986904833,3933.350098
503,1994.6518873332932,3831.75
504,1994.6710759761029,3843.1899409999996
505,1994.6902646189126,3797.429932
506,1994.7094532617223,3910.469971
507,1994.728641904532,3891.3000490000004
508,1994.7478305473417,3930.6599119999996
509,1994.7670191901514,3807.5200200000004
510,1994.7862078329613,3801.469971
511,1994.805396475771,3815.26001
512,1994.8245851185807,3708.2700200000004
513,1994.8437737613904,3745.6201170000004
514,1994.8629624042,3691.110107
515,1994.8821510470098,3807.1899409999996
516,1994.9013396898195,3833.429932
517,1994.9205283326294,3834.4399409999996
518,1994.939716975439,3867.4099119999996
519,1994.9589056182488,3908.459961
520,1994.9780942610585,3869.429932
521,1994.9972829038682,3857.98999
522,1995.0164715466778,3928.639893
523,1995.0356601894878,3939.070068
524,1995.0548488322975,3953.540039
525,1995.0740374751072,4011.73999
526,1995.0932261179169,3989.610107
527,1995.1124147607266,4035.610107
528,1995.1316034035362,4073.649902
529,1995.150792046346,4138.669922
530,1995.1699806891559,4157.689941
531,1995.1891693319656,4192.620117
532,1995.2083579747753,4208.180176
533,1995.227546617585,4270.089844
534,1995.2467352603946,4321.27002
535,1995.2659239032043,4343.399902
536,1995.285112546014,4430.560059
537,1995.304301188824,4341.330078
538,1995.3234898316337,4369.0
539,1995.3426784744433,4444.390136999999
540,1995.361867117253,4423.990234000001
541,1995.3810557600627,4510.790039
542,1995.4002444028724,4585.839844
543,1995.4194330456821,4556.100098
544,1995.438621688492,4702.72998
545,1995.4578103313017,4708.819824
546,1995.4769989741114,4641.549805
547,1995.4961876169211,4715.509765999999
548,1995.5153762597308,4683.459961
549,1995.5345649025405,4618.299805
550,1995.5537535453502,4617.600098
551,1995.5729421881601,4601.399902
552,1995.5921308309698,4647.540039
553,1995.6113194737795,4700.720215
554,1995.6305081165892,4797.569824
555,1995.649696759399,4764.149902
556,1995.6688854022086,4789.080078
557,1995.6880740450183,4769.209961
558,1995.7072626878282,4793.779785
559,1995.726451330638,4794.859863000001
560,1995.7456399734476,4741.75
561,1995.7648286162573,4825.569824
562,1995.784017259067,4870.370117
563,1995.8032059018767,4989.950195
564,1995.8223945446864,5048.839844
565,1995.8415831874963,5087.129883
566,1995.860771830306,5156.859863000001
567,1995.8799604731157,5176.72998
568,1995.8991491159254,5097.970215
569,1995.918337758735,5117.120117
570,1995.9375264015448,5181.430176
571,1995.9567150443545,5061.120117
572,1995.9759036871644,5184.680176
573,1995.995092329974,5271.75
574,1996.0142809727838,5373.990234000001
575,1996.0334696155935,5541.620117
576,1996.0526582584032,5503.319824
577,1996.071846901213,5630.490234000001
578,1996.0910355440226,5536.560059
579,1996.1102241868325,5470.450195
580,1996.1294128296422,5584.970215
581,1996.148601472452,5636.640136999999
582,1996.1677901152616,5587.140136999999
583,1996.1869787580713,5682.879883
584,1996.206167400881,5532.589844
585,1996.2253560436907,5535.47998
586,1996.2445446865006,5567.990234000001
587,1996.2637333293103,5478.029785
588,1996.28292197212,5518.140136999999
589,1996.3021106149297,5687.5
590,1996.3212992577394,5762.859863000001
591,1996.340487900549,5643.180176
592,1996.3596765433588,5697.109863000001
593,1996.3788651861687,5649.450195
594,1996.3980538289784,5705.22998
595,1996.417242471788,5654.629883
596,1996.4364311145978,5588.140136999999
597,1996.4556197574075,5510.560059
598,1996.4748084002172,5426.819824
599,1996.4939970430269,5473.060059
600,1996.5131856858368,5679.830078
601,1996.5323743286465,5681.310059
602,1996.5515629714562,5689.450195
603,1996.5707516142659,5722.740234000001
604,1996.5899402570756,5616.209961
605,1996.6091288998853,5659.859863000001
606,1996.628317542695,5838.52002
607,1996.6475061855049,5888.459961
608,1996.6666948283146,5872.919922
609,1996.6858834711243,5992.859863000001
610,1996.705072113934,5969.379883
611,1996.7242607567437,6094.22998
612,1996.7434493995534,6007.02002
613,1996.762638042363,6021.930176
614,1996.781826685173,6219.819824
615,1996.8010153279827,6348.029785
616,1996.8202039707924,6471.759765999999
617,1996.839392613602,6521.700195
618,1996.8585812564118,6381.939941
619,1996.8777698992214,6304.870117
620,1996.8969585420314,6484.399902
621,1996.916147184841,6560.910156
622,1996.9353358276508,6544.089844
623,1996.9545244704605,6703.790039
624,1996.9737131132702,6833.100098000001
625,1996.9929017560798,6696.47998
626,1997.0120903988895,6813.089844
627,1997.0312790416995,6855.799805
628,1997.0504676845092,6988.959961
629,1997.0696563273189,6931.620117
630,1997.0888449701285,6877.740234000001
631,1997.1080336129382,7000.890137
632,1997.127222255748,6935.459961
633,1997.1464108985576,6804.790039
634,1997.1655995413676,6740.589844
635,1997.1847881841773,6526.100098
636,1997.203976826987,6391.700195
637,1997.2231654697966,6703.350098
638,1997.2423541126063,6738.899901999999
639,1997.261542755416,7071.200195
640,1997.2807313982257,7169.5
641,1997.2999200410356,7194.700195
642,1997.3191086838453,7345.899901999999
643,1997.338297326655,7331.0
644,1997.3574859694647,7435.799805
645,1997.3766746122744,7782.0
646,1997.3958632550841,7796.5
647,1997.4150518978938,7687.700195
648,1997.4342405407037,7895.799805
649,1997.4534291835134,7921.799805
650,1997.4726178263231,7890.5
651,1997.4918064691328,8113.399901999999
652,1997.5109951119425,8194.0
653,1997.5301837547522,8031.200195
654,1997.549372397562,7694.700195
655,1997.5685610403718,7887.899901999999
656,1997.5877496831815,7622.399901999999
657,1997.6069383259912,7822.399901999999
658,1997.626126968801,7743.0
659,1997.6453156116106,7917.299805
660,1997.6645042544203,7922.200195
661,1997.68369289723,8038.600098000001
662,1997.70288154004,8045.200195
663,1997.7220701828496,7847.0
664,1997.7412588256593,7715.399901999999
665,1997.760447468469,7442.100098000001
666,1997.7796361112787,7581.299805
667,1997.7988247540884,7572.5
668,1997.818013396898,7881.069823999999
669,1997.837202039708,7823.100098000001
670,1997.8563906825177,8149.100098000001
671,1997.8755793253274,7838.299805
672,1997.894767968137,7756.299805
673,1997.9139566109468,7679.299805
674,1997.9331452537565,7965.0
675,1997.9523338965662,7580.399901999999
676,1997.971522539376,7753.5
677,1997.9907111821858,7700.700195
678,1998.0098998249955,7906.5
679,1998.0290884678052,8189.490234000001
680,1998.048277110615,8370.099609
681,1998.0674657534246,8413.94043
682,1998.0866543962343,8545.719727
683,1998.1058430390442,8569.389648
684,1998.125031681854,8602.519531
685,1998.1442203246636,8906.429688
686,1998.1634089674733,8796.080078
687,1998.182597610283,8983.410156
688,1998.2017862530927,8994.860352
689,1998.2209748959024,9167.5
690,1998.2401635387123,9064.620117
691,1998.259352181522,9147.070313
692,1998.2785408243317,9055.150391
693,1998.2977294671414,9096.0
694,1998.316918109951,9114.44043
695,1998.3361067527608,8899.950195
696,1998.3552953955705,9037.709961
697,1998.3744840383804,8834.94043
698,1998.39367268119,8712.870117
699,1998.4128613239998,8944.540039
700,1998.4320499668095,9025.259766
701,1998.4512386096192,9105.740234
702,1998.4704272524289,9337.969727
703,1998.4896158952386,8937.360352
704,1998.5088045380485,8883.290039
705,1998.5279931808582,8598.019531
706,1998.5471818236679,8425.0
707,1998.5663704664776,8533.650391
708,1998.5855591092873,8051.680176000001
709,1998.604747752097,7640.25
710,1998.6239363949067,7795.5
711,1998.6431250377166,7895.660156
712,1998.6623136805263,8028.77002
713,1998.681502323336,7784.689941
714,1998.7006909661457,7899.52002
715,1998.7198796089554,8416.759766
716,1998.739068251765,8452.290039
717,1998.758256894575,8592.099609
718,1998.7774455373847,8975.459961
719,1998.7966341801944,8919.589844
720,1998.815822823004,9159.549805
721,1998.8350114658137,9333.080078
722,1998.8542001086234,9016.139648
723,1998.8733887514331,8821.759766
724,1998.892577394243,8903.629883
725,1998.9117660370528,9217.990234
726,1998.9309546798625,9181.429688
727,1998.9501433226721,9643.320313
728,1998.9693319654818,9340.549805
729,1998.9885206082915,9120.669922
730,1999.0077092511012,9358.830078
731,1999.0268978939112,9304.240234
732,1999.0460865367208,9274.889648
733,1999.0652751795305,9339.950195
734,1999.0844638223402,9306.580078
735,1999.10365246515,9736.080078
736,1999.1228411079596,9876.349609
737,1999.1420297507693,9903.549805
738,1999.1612183935792,9822.240234
739,1999.180407036389,9832.509766
740,1999.1995956791986,10173.839844
741,1999.2187843220083,10493.889648
742,1999.237972964818,10689.669922
743,1999.2571616076277,10789.040039
744,1999.2763502504374,11031.589844
745,1999.2955388932473,10913.320313
746,1999.314727536057,10829.280273
747,1999.3339161788667,10559.740234
748,1999.3531048216764,10799.839844
749,1999.3722934644861,10490.509766
750,1999.3914821072958,10855.55957
751,1999.4106707501055,10552.55957
752,1999.4298593929154,11139.240234
753,1999.4490480357251,11193.700195
754,1999.4682366785348,11209.839844
755,1999.4874253213445,10910.959961
756,1999.5066139641542,10655.150391
757,1999.525802606964,10714.030273
758,1999.5449912497736,10973.650391
759,1999.5641798925835,11100.610352
760,1999.5833685353932,11090.169922
761,1999.602557178203,11078.450195
762,1999.6217458210126,11028.429688
763,1999.6409344638223,10803.629883
764,1999.660123106632,10279.330078
765,1999.6793117494417,10273.0
766,1999.6985003922516,10649.759766
767,1999.7176890350613,10019.709961
768,1999.736877677871,10470.25
769,1999.7560663206807,10729.860352
770,1999.7752549634904,10704.480469
771,1999.7944436063,10769.320313
772,1999.8136322491098,11003.889648
773,1999.8328208919197,10988.910156
774,1999.8520095347294,11286.179688
775,1999.871198177539,11224.700195
776,1999.8903868203488,11257.429688
777,1999.9095754631585,11405.759766
778,1999.9287641059682,11497.120117
779,1999.9479527487779,11522.55957
780,1999.9671413915878,11722.980469
781,1999.9863300343975,11251.709961
782,2000.0055186772072,10738.870117
783,2000.024707320017,10963.799805
784,2000.0438959628266,10425.209961
785,2000.0630846056363,10219.519531
786,2000.082273248446,9862.120117
787,2000.101461891256,10367.200195
788,2000.1206505340656,9928.820313
789,2000.1398391768753,10595.230469
790,2000.159027819685,11112.719727
791,2000.1782164624947,10921.919922
792,2000.1974051053044,11111.480469
793,2000.216593748114,10305.769531
794,2000.235782390924,10844.049805
795,2000.2549710337337,10733.910156
796,2000.2741596765434,10577.860352
797,2000.293348319353,10609.370117
798,2000.3125369621628,10626.849609
799,2000.3317256049725,10299.240234
800,2000.3509142477824,10794.759766
801,2000.370102890592,10614.05957
802,2000.3892915334018,10449.299805
803,2000.4084801762115,10404.75
804,2000.4276688190212,10447.889648
805,2000.4468574618309,10635.980469
806,2000.4660461046406,10812.75
807,2000.4852347474505,10733.55957
808,2000.5044233902602,10511.169922
809,2000.5236120330699,10767.75
810,2000.5428006758796,11027.799805
811,2000.5619893186893,11046.480469
812,2000.581177961499,11192.629883
813,2000.6003666043086,11238.780273
814,2000.6195552471186,11220.650391
815,2000.6387438899283,10927.0
816,2000.657932532738,10847.370117
817,2000.6771211755477,10650.919922
818,2000.6963098183573,10596.540039
