Time,F0Hz_1,F1Hz_2,F3Hz_3,F4Hz_4,F5Hz_5,F6Hz_6,F8Hz_7,F9Hz_8,F10Hz_9,F11Hz_10,F12Hz_11,F14Hz_12,F15Hz_13,F16Hz_14,F17Hz_15,F19Hz_16,F20Hz_17,F21Hz_18,F22Hz_19,F23Hz_20,F25Hz_21,F26Hz_22,F27Hz_23,F28Hz_24,F30Hz_25,F31Hz_26,F32Hz_27,F33Hz_28,F34Hz_29,F36Hz_30,F37Hz_31,F38Hz_32,F39Hz_33,F41Hz_34,F42Hz_35,F43Hz_36,F44Hz_37,F45Hz_38,F47Hz_39,F48Hz_40,F49Hz_41,F50Hz_42,F52Hz_43,F53Hz_44,F54Hz_45,F55Hz_46,F56Hz_47,F58Hz_48,F59Hz_49,F60Hz_50,F61Hz_51,F63Hz_52,F64Hz_53,F65Hz_54,F66Hz_55,F67Hz_56,F69Hz_57,F70Hz_58,F71Hz_59,F72Hz_60,F73Hz_61,F75Hz_62,F76Hz_63,F77Hz_64,F78Hz_65,F80Hz_66,F81Hz_67,F82Hz_68,F83Hz_69,F84Hz_70,F86Hz_71,F87Hz_72,F88Hz_73,F89Hz_74,F91Hz_75,F92Hz_76,F93Hz_77,F94Hz_78,F95Hz_79,F97Hz_80,F98Hz_81,F99Hz_82,F100Hz_83,F102Hz_84,F103Hz_85,F104Hz_86,F105Hz_87,F106Hz_88,F108Hz_89,F109Hz_90,F110Hz_91,F111Hz_92,F113Hz_93,F114Hz_94,F115Hz_95,F116Hz_96,F117Hz_97,F119Hz_98,F120Hz_99,F121Hz_100,F122Hz_101,F124Hz_102,F125Hz_103,BehaviorResponse
4345.004,3.21546829109903,2.28153434520926,1.66253944879162,1.37837333180484,1.07883794463458,0.689788239403252,1.34624586217843,1.63751483104052,1.71775352327281,2.05908620940277,0.587617829613356,0.994990805929209,1.21752165155373,0.946404202687297,0.473076851178649,0.734162471818505,0.746333454371746,0.623565169835047,0.509391877453149,0.278680339287999,0.244870564937604,0.174381203180439,-0.225886849056831,-0.498401423974666,-0.182471296537096,-0.891271686977633,-0.338171639092398,-0.40210122429133,-0.243829228597362,-0.252367045324578,-0.539902903791631,-0.992469992117294,-0.520695381545058,-0.552387257917004,-0.608017492355796,-1.04442318756711,-1.26107127486382,-0.679650837765124,-0.851945597064245,-0.750903761814951,-1.01397671301882,-0.86240234881579,-1.19267178896151,-0.84760709351676,-1.20876456684951,-0.78782528680278,-1.18022322283617,-0.856076285029148,-1.02845262413227,-0.723219226377074,-0.898610010307791,-1.1514588404389,-1.10319870292387,-0.926116823327385,-1.20891829359942,-1.13677959933869,-1.30238095510246,-1.07740545501441,-0.779257505103785,-0.813523572272609,-1.0099895833274,-1.43724769245896,-1.16593546416367,-1.11528756126363,-1.0828085434647,-0.764122417676227,-0.849975133078738,-1.31400918855426,-0.994206547092067,-1.30096216851984,-1.2282589466293,-1.39037885724968,-0.820741687804872,-1.47793268899213,-1.04663898797337,-1.18831390624527,-1.00763887898773,-1.07627740252882,-0.932071911926621,-1.24000955405276,-1.22136704306945,-1.24969590532986,-1.17375506854811,-1.1815935690757,-1.00582522173366,-1.61590232022304,-1.52138062462956,-1.6852054190837,-1.7048737659976,-2.16709364845871,-2.35509419900437,-3.05828823280782,-2.67622814079942,-3.20154204159759,-3.01171929811506,-2.99023466177577,-3.28066707463689,-3.17067712752742,-3.21493691820214,-3.2237735541022,-3.23614247732106,-3.22051372028997,-3.21116657050103,0.000718420920865266
4355.004,3.81527051153045,2.12243164118812,1.31150407560594,1.2160694512701,1.06728789470373,1.13762312391967,0.75857919197267,0.891838834913394,1.47760990145199,1.95572009042337,1.44314802403359,1.18552676952973,1.04890431775177,0.768651411068733,0.437976751171131,0.720153978008979,0.404580494852671,0.486010126468555,0.716802825954118,0.183414896138143,0.184833602327093,0.212747189314703,-0.0779988923043941,-0.456479654651991,-0.0104212410411224,-0.161752350661072,-0.350150186299701,-0.227193023588919,-0.607755728373213,-0.677152144765765,-0.361247859849615,-0.920882875026996,-0.979325996669801,-0.84708341864399,-0.770114810119125,-0.562145298804494,-0.555951538487382,-0.917104599144961,-0.662165723951639,-1.15614742173742,-0.867619398555477,-0.584586734378262,-1.1208960335926,-1.32815101210016,-0.860415612469422,-0.883569413257521,-1.03459610300924,-0.770999231227414,-1.17556991691274,-0.631147999422971,-1.278154032493,-0.900140911537089,-1.06665992542115,-0.969959325414033,-1.15315275872071,-1.17876096149122,-1.12337421916261,-1.0513645493749,-1.21051439948726,-1.04000273271412,-0.936734111979645,-1.2184591159275,-1.63825492094424,-1.14674788598724,-0.708485955655646,-1.01229436226902,-0.772585675125919,-1.09165862700264,-1.11694316311138,-1.24616414127037,-1.39534461617691,-1.39010603332407,-1.25527678427198,-1.4436404624759,-1.03638096153791,-1.12186034706339,-1.44894992508192,-1.24760354690235,-0.97733404911135,-1.12803352846518,-1.39949920651547,-1.43377509666694,-0.924528663282652,-1.20796262027172,-1.21459584684626,-1.07767086945845,-1.43616324797447,-1.80370936545563,-1.6259393966276,-2.35126863447674,-2.38466926065677,-2.65492540184944,-2.84504890144722,-2.82418507938005,-3.16084390348358,-3.11444753401039,-2.85911780420908,-2.75632404259992,-2.87525293764743,-3.16909322056226,-3.09085854515179,-2.84692128757989,-2.80318287314117,0.000718920912865394
4365.004,3.66292566243311,2.30903307095729,1.42211899057668,1.00425875754338,1.43033586447449,1.23557801388595,1.14344166970627,1.45604176110473,1.85447859185696,2.17927934849373,1.41792463462895,0.920588118953102,1.38033242416525,1.03968929764326,0.707783993113268,0.562723374437786,0.514718582068943,1.02734997687653,0.583679224952229,0.0225797311708695,0.357452012392325,0.494446858268429,0.183527972625452,-0.0667551091829167,0.21895922680633,-0.234177750784681,-0.240554363736376,-0.385351750005246,-0.443214688231361,-0.559036228812606,-0.529493314694267,-0.431877425511501,-0.453076097155856,-0.367235015680375,-0.929654969513299,-0.770026081188171,-0.841083532535563,-1.02542391912371,-0.625266444279367,-0.892379397069817,-0.679329705658714,-1.00740671896323,-0.784846445159629,-0.768065144609914,-0.880143034021712,-0.85098848817934,-1.00573219257628,-1.23916975847193,-0.780923150117064,-0.571881594049151,-1.1509667508066,-1.15593899985918,-0.698048581950118,-1.11250659761969,-1.13967325693433,-1.10949168588551,-0.803364764541518,-0.795246678754997,-1.48687038717478,-1.17869986555063,-0.997394250785501,-0.672936551470807,-1.12229598243879,-1.05827909295221,-0.872881767559276,-1.02104856442587,-1.67564729627749,-0.871542328795256,-1.05372623744218,-0.898904241799017,-0.686996573383205,-0.814898693937978,-1.28050194866222,-0.863763741290478,-0.990821559384847,-1.20118026822724,-1.53111006528309,-1.23495922091892,-1.56841742631166,-0.998096497558101,-1.32814250163223,-0.828201924651597,-0.990689679440213,-0.999641782920798,-1.2016539664499,-1.32478994145554,-1.29953763512273,-1.67554214785596,-1.69888056129056,-2.21113610607196,-2.20322235855251,-1.83217420817475,-2.03956574274497,-2.08614191981606,-2.27341054564642,-2.20180578880902,-2.03668565096314,-2.01181904677364,-2.09018508272947,-2.2068222593298,-2.16639587678601,-2.04083111675763,-2.01811419005256,0.000719420904865522
4375.004,3.86656522261418,2.05368196785843,1.66839951252152,1.5520473677269,1.60313205996666,1.39516599316141,1.23196386218375,1.26926046104704,1.97940844070164,2.01162243785933,1.45389048199503,1.44659379549373,1.4450834533235,1.08639231866974,0.48273152504864,0.422257706641534,0.462986854246907,0.181890265499981,0.653979610782839,0.586026881847479,0.239195589927959,0.218508316287329,0.264935834923847,-0.00214038793202739,-0.0111305738061557,-0.0901393269582296,-0.552482164062176,-0.266114292618982,-0.245152085020245,-0.474278366406554,-0.366123898454069,-0.355922166511682,-0.907039254669842,-0.406087102532684,-0.979536485780288,-1.03081936307339,-0.746222735929355,-0.678954259609683,-0.89388354314775,-0.921659032089581,-0.881575776777614,-0.762733996069089,-1.03073521812525,-1.11866441609958,-0.991814564794595,-1.17675109649294,-0.961303808464691,-1.30053753386915,-1.12986671441508,-0.698653673190756,-1.19137120873412,-0.755596599724775,-1.01194395687325,-0.685079400065735,-0.968470806406585,-1.00019067877371,-1.18480223538116,-1.06997782823086,-0.850250271811204,-1.33601184049928,-1.20738568737285,-1.31106665450299,-0.870387340886258,-0.701532859999216,-0.896830029297722,-0.979723459547461,-0.927034923511695,-1.05771279493025,-0.943984971912333,-0.82146264306716,-0.905623947438206,-1.00596886747423,-1.01107422128131,-1.17043220773938,-1.05035469293907,-1.20467170566856,-1.02124023789464,-1.41542357144721,-1.01411813841545,-1.1523079871449,-0.842798064491702,-1.18108600815355,-1.09403082712795,-1.35597752346875,-0.901087265906785,-1.25875648231078,-1.31852742295925,-1.31837449226702,-1.86432348571298,-1.88671481876937,-1.80410727450097,-2.06655738088476,-2.19215374309129,-2.14731113293438,-2.03894947008906,-2.07268940647253,-2.1214668832081,-2.18014898202811,-2.1515923782184,-2.09097213165891,-2.10307100739703,-2.15009724338284,-2.17247283386391,0.00071992089686565
4385.004,3.48981194163063,2.33430788233993,1.22141606833899,1.52545087712256,0.654674258794048,1.0647829833957,1.46197593249137,1.37591648503405,1.70302718685925,1.79658726058365,1.72631369981174,1.28985366417251,0.910172512330873,0.628996541927899,0.536044857689705,0.635085582397534,0.776663813872808,0.237491749539231,0.429795942994183,0.357399861842482,0.172346787799987,0.0851887903372122,0.0102873868029407,-0.212803276381952,0.11626788960403,-0.41791617891231,-0.455274810319538,-0.573618088946452,-0.44338516122654,-0.851021483507775,-0.646183755814033,-0.68820889524689,-0.636476653243333,-0.701803458555137,-0.576773067318424,-0.759051350798386,-0.77265361214006,-0.884272347635128,-0.805116533854739,-1.13702906269071,-0.951044457352236,-0.799859488817151,-0.957152200872038,-0.887263041895953,-0.914401205886964,-0.814608662856262,-0.84456514211368,-0.984975597982614,-0.844801510800031,-0.517991441856125,-0.686556950618062,-1.19293955487594,-1.13717830020704,-1.04963139816555,-1.05184757608176,-0.756177139942686,-0.963843148808057,-0.914653912979507,-0.86499649931496,-1.08216580959642,-1.11363586892014,-1.27020984142888,-1.1587590861602,-1.38093899146695,-1.45696622602252,-1.28802970636505,-1.09557607679513,-1.02828470976405,-0.969235596728662,-1.02048619939979,-1.10675389329563,-1.09863016057555,-1.03729184273227,-1.02476506565453,-1.32796645195961,-1.20194559128023,-1.02591083411004,-1.16005641108204,-0.985882212882258,-1.05133665397754,-1.15124186021956,-1.91975840878466,-1.08329436368539,-1.10088719751955,-1.074090295222,-1.38030544398984,-1.10523943088904,-1.46509473461036,-2.06436114680854,-2.40578746587202,-2.56809749918075,-3.05064222087661,-3.46743684676154,-3.17363055851791,-3.6476349598669,-3.58886218828893,-4.09322092058254,-4.1765688738191,-4.09546499689557,-3.88765216969225,-3.95163054396413,-3.98555161398556,-4.13808279570577,0.000720420888865778
4395.004,3.77433521574735,2.16280085128429,1.37994440082713,1.10964913487824,0.590061281013629,1.63922648173888,1.18399553798096,1.27498751521178,2.36301964839463,1.9316389426822,1.29706982412248,1.24936381363515,0.998612839460416,0.91615991638763,0.65574595740171,0.919856108108648,1.01035013457242,0.746352280507733,0.671787308703016,0.472484889405122,0.539054703312194,0.0690526817865141,0.122595277354756,-0.299454452738875,-0.178137492071971,-0.21109045133989,-0.173166196844233,-0.251354063458075,-0.416046911666594,-0.43409774189965,-0.518813790333257,-0.781963818936024,-0.159331576145139,-0.864854076822986,-0.620453177184015,-0.761810265658925,-0.765363449823369,-0.785240937721353,-0.853891075883866,-0.757270133200033,-0.825204170473404,-0.775842432128861,-1.02249440817896,-0.803455011976973,-0.857803921858013,-1.04422115935053,-1.04520183000394,-0.989867478627071,-0.750182282635863,-0.711952630392598,-1.02271489019841,-0.821542429671248,-1.04892225890375,-0.917991309880959,-1.25244755525595,-1.09249422727238,-0.930307304231475,-1.51295023214125,-0.862292954915064,-0.972372595365597,-0.887186979697964,-0.978455447838216,-0.771433555124357,-0.905691107490038,-0.727106418021739,-0.970215898948991,-1.44196864626628,-1.13878728114009,-1.18638509945432,-1.14975633217543,-1.13963261435241,-0.72229947297629,-0.912550398532414,-1.01177841864865,-1.00252931718978,-1.08049195034908,-1.29501514774537,-0.966119148096912,-1.00950890542913,-1.18562972987774,-1.43038557646549,-0.867505527861547,-1.20995571543679,-1.11337460880785,-1.11588729025562,-1.41254359584918,-1.44910159690178,-1.1922696651438,-1.62824663748937,-1.61164042530239,-1.938244187808,-1.89072084163946,-1.87174993567192,-2.04278185843483,-2.01862060815221,-1.9714971242469,-1.95403098646253,-1.97056206922334,-1.97364213401513,-1.98738925725734,-1.97534420630519,-1.97312729395801,-1.97520155805169,0.000720920880865906
4405.004,3.35615274264778,2.47899864230899,1.50312009004819,1.46161064046028,1.25501334986676,1.29024927090028,1.32035086285671,1.26861264289534,2.01122000859336,1.78908249739346,1.81502851640622,1.16729865440906,0.946633484411625,1.25519913357837,0.82786141305671,0.619929499513796,0.654224165715884,0.499952995104966,0.339055274185088,0.475057301945839,0.605906047431463,0.160961668764809,-0.71244213379655,-0.202796231653012,0.0734365935591215,-0.521225014167004,-0.189608736017562,-0.341623566817451,-0.0992730943388984,-0.579426656110193,-0.634380127326496,-0.352926323025369,-0.473267024330359,-0.535877406901423,-0.521977809571657,-0.865736272661959,-0.715768849471637,-0.698268334343774,-0.514759438138377,-0.527143394763684,-0.740914789109587,-0.840975228469846,-1.07901975389575,-0.850096774780694,-0.596265318554204,-1.1139773090586,-1.13753232123589,-0.738848190991473,-0.933830897066297,-0.571293555487283,-0.967524887239729,-1.08388653992215,-0.764777763945424,-0.782248887177651,-0.830525188804743,-1.02517314211833,-1.1680823378202,-1.00401041331523,-0.969395805966807,-0.880307813706438,-1.35543193786058,-0.953904948716752,-1.09292863590831,-0.848249422617638,-1.05697756495808,-0.829950604324902,-0.823742175596137,-0.832993359271691,-1.00823083081826,-1.06264606478922,-0.888045116459484,-0.87533490018445,-0.80764591412141,-0.694678347086457,-0.930144905082068,-1.3110409521401,-0.822437062042912,-1.20944292253322,-0.724793910849303,-1.13720410147283,-0.956582763555057,-0.942756768780927,-0.691521853762347,-0.893984085724008,-0.986913662525424,-1.33938757839558,-1.23035509098098,-1.39016115981171,-1.61626557212743,-2.00943551496326,-1.97635371464696,-1.64185364722561,-1.53448248690581,-1.65012499059184,-1.91057760031431,-1.96837481468441,-1.68684646162391,-1.59988422177311,-1.72920116719913,-2.00398489461337,-1.91246858143262,-1.65011448110027,-1.59423440535975,0.000721420872866034
4415.004,3.51486358375496,2.22590555556657,1.74906092088822,1.00322146586755,1.21813634332665,1.16862396311127,1.30092759249925,1.50770466711613,2.20349502418736,2.00233549545869,1.48298270220352,1.18507820783239,0.807034679877832,0.469540934612167,0.520028031244935,0.726382465399068,0.785429805485063,0.674069794174893,-0.0717110621071732,0.220898866031154,0.234591379106898,0.216042263308959,-0.211286661044479,-0.621129161327122,-0.296396445332015,-0.264187304720187,-0.466869163039507,-0.237601249841613,-0.40265430627696,-0.245195432939224,-0.454821983296202,-0.770685319594353,-0.792094790595014,-0.450278285434513,-0.76941517033583,-0.732364434918054,-1.10468305450801,-0.971161750514302,-0.842804652137985,-0.868349685508162,-0.717558723508608,-1.40558696569927,-1.05035895363293,-0.973684338216039,-1.62812600631167,-1.25856959952772,-0.716606881983536,-1.10056462898167,-0.594756867477927,-0.575894642761123,-0.858609789294861,-0.979714048465635,-0.855980031288172,-0.86206199622504,-1.04447411295727,-0.706919736876942,-1.02014556404158,-0.828732316521525,-1.31012814777769,-1.04097910681293,-1.03268493531271,-1.08732818299493,-1.34198455511278,-0.845311002521366,-1.05445633270794,-1.30442457973311,-1.26835508231227,-1.12802340184275,-1.30075269705391,-1.0999307364765,-1.11165623713624,-1.09074137065083,-0.951272879587097,-0.663906716502704,-0.888391863503901,-1.42404738350636,-0.906726941419146,-0.880228470519205,-0.982837122764914,-1.17717844308769,-0.677734619296953,-1.27284737146126,-1.07758917353013,-1.41407307567481,-0.94200994056987,-1.19962734761159,-1.12787305393051,-1.5022592695379,-1.40358671634376,-1.81483705047911,-1.78455049891606,-1.7845446492939,-1.63647541247958,-1.76315210036594,-2.09750729276056,-2.04000567967278,-1.77048617656507,-1.70084891143599,-1.84492683042207,-2.11692295729184,-2.02048886236538,-1.75249321429058,-1.70470758096037,0.000721527802445061
4425.004,3.67394104514652,2.54750152450321,1.66282161027521,0.926838322197553,0.618490337316253,1.31104046533164,1.20109365035532,0.965609376662629,2.25740083698451,2.15330083544479,1.49402459767156,1.19974297445232,1.11787257553949,1.12104850938724,0.787864062914382,0.44777315308267,1.01137485678582,0.909339577316142,0.545045116161615,0.407807111757555,0.52313130416749,0.0877265357425257,0.402030986807854,0.140156376566992,0.250682097471079,-0.0679787212644683,-0.461549533839056,-0.539783322155077,-0.549863169356829,-0.272159017684463,-0.441003293671738,-0.338871796499131,-0.496524744644582,-0.784407489636983,-0.950230113453185,-0.656633027133809,-0.636709513778416,-0.932090494800437,-0.830460915845409,-0.677631959121815,-0.963491351382823,-0.963073816714278,-0.852363071484801,-0.986332279888742,-1.11205478092155,-1.22122473842562,-1.28105763989762,-0.962133255789179,-0.85049547801796,-0.870157337745561,-1.49270964029894,-1.3838735902001,-0.764225478430122,-0.671712102375034,-0.994533162017347,-0.947066265685266,-0.950401598608278,-1.18121781330725,-1.11694100577101,-1.59779025896964,-1.10788590163126,-0.957208441624139,-0.961592093838913,-1.10369531832625,-0.938272233754502,-0.856789301160175,-1.15210376759533,-0.843199535133497,-1.08941443642553,-0.954625545050534,-1.14179348036449,-1.09222053920446,-1.15715982296186,-1.10789892271814,-1.46368642157184,-1.05895445805392,-1.13555819247975,-1.46986599271686,-1.0585347101715,-0.871943066822954,-0.914310726194457,-1.12815553593466,-1.26396342932283,-0.883685667796312,-1.96583248424877,-1.3105444156919,-1.4410883075798,-1.39605078603759,-1.71546023607579,-1.94909865421956,-1.97701227907869,-2.01925070918108,-2.24412592986843,-2.30873994575671,-2.03696053054484,-2.0906286695441,-2.18229125984346,-2.2811999519064,-2.15322183098407,-2.04097410990203,-2.08871555658389,-2.22658125901489,-2.27324343080207,0.000721415299632491
4435.004,3.8350375451629,2.44125395929791,1.41870912259063,1.42910441027992,1.2055938943701,1.08429624186625,0.892161917066697,1.27638146675753,1.85974953167015,1.7723326321342,1.35931475132183,0.634981842277805,0.69576628798412,0.549507875597911,0.3602720460245,0.83335312428304,0.687913457157637,0.908957930887551,0.430306979249564,0.545563765653959,0.486947686154755,-0.317177856712808,-0.125287494221054,0.0238340145724777,-0.114274978673341,-0.172150155410419,-0.0195106080431094,-0.608782712508062,-0.268457585647994,-0.860595595891841,-0.425942127747444,-0.773181055694383,-0.808770083174146,-0.812768258046113,-0.418277370187179,-0.768466394783876,-0.643788351603256,-1.17201713083458,-0.774320579394646,-0.846376436328374,-0.808016925747243,-1.18325468704077,-1.01565257888615,-0.760885118327599,-1.37837028212621,-0.996516507067823,-1.50992342122017,-1.10829271606692,-1.13945324118552,-0.715854270483344,-0.855200238039668,-1.19056654221154,-0.905609984845752,-0.985897231880916,-1.0625547299933,-1.36094438595548,-1.55155728845585,-0.666261567098233,-0.986429600611739,-0.821830872335373,-1.05554975331528,-1.23543701711919,-1.41313541634806,-1.11240598736209,-1.23198570620459,-1.44162457758746,-1.78069266363581,-1.09213463268242,-0.883195655486792,-1.04422570473751,-0.954043483464495,-0.782135721292215,-1.28874521934428,-0.88053817594031,-1.06326269012344,-0.774773517704839,-1.18162319247938,-1.10704368489302,-0.945933050552444,-1.40826871060707,-1.22250855501984,-0.935235355080422,-0.99609481760558,-0.962399024553386,-1.22510935479168,-1.44682766239104,-1.76903132437494,-1.57718363469736,-1.81632207918334,-2.00433885691824,-2.49352275694129,-2.43061402508655,-2.31995334341503,-2.60468866668735,-2.95940178333817,-2.95724019961078,-2.7519257314809,-2.66029220169886,-2.80749958421405,-3.16190242484165,-2.99850768158608,-2.73997822976706,-2.70707331920752,0.000721302796819921
4445.004,3.29705462980855,2.29371879757306,1.5919799410764,0.921371305001678,1.45789515623102,1.15847965799067,1.01843654545881,1.43855396933192,2.26577132339663,2.37637642589024,1.37990222409616,1.04825172671549,1.1380782191796,1.48577701874019,0.799539657966154,0.7846037641091,0.898998434780321,0.995816624844714,0.593186999369963,0.605882911757182,0.402459086160919,0.178104607652942,-0.156690710636017,0.21365852493489,0.244008054477906,-0.241091638245805,-0.183132646675542,0.0519361161777084,-0.460758435601481,-0.554479249008873,-0.800299636248406,-0.691597458395481,-0.865398731394137,-0.188750132202758,-0.396718728053666,-0.69971467044032,-0.661108767151462,-0.857160637239446,-0.459523307596062,-1.02914198050722,-0.489537648424605,-0.999059384096275,-0.888664642887092,-0.798047059952417,-1.56894121135818,-0.760804474358561,-1.55915169729595,-0.825552363032599,-0.954881996314379,-1.04198602770365,-0.963164276752716,-1.14069538123919,-0.683821874515005,-1.25680639482226,-0.743991302155283,-0.914698859200069,-1.02491165215442,-0.851936640661102,-1.063883593415,-1.04578529975005,-1.2494258485306,-0.879832339026975,-1.0703316007956,-0.874449828524456,-1.37869086958165,-0.838309718691275,-1.11382765747632,-0.905671946550613,-0.90239941916902,-1.08047519419729,-1.23635664861493,-0.750515146697552,-1.25777666326026,-1.14344440712077,-1.24445431195111,-1.20346069789887,-0.764617339478971,-1.09682477084185,-0.987451086727748,-1.1294652597959,-1.18357624994249,-1.00330906378196,-1.21221504554893,-1.286501215908,-1.26229589015048,-2.02772446510535,-1.44951518729943,-1.6001403806159,-1.59335134656737,-1.60667432267213,-1.76394194672748,-2.02085269919032,-2.02764631715859,-1.97395532815001,-1.8845271022588,-1.83350634682408,-2.02650855012027,-2.07964427959427,-1.96612149633644,-1.86745914423615,-1.89722034796806,-2.02942786947728,-2.06189599930771,0.00072119029400735
4455.004,3.61597525260533,2.08307651815612,1.64218670926052,1.64853808082153,1.2406713737237,1.54036365439054,1.32541079665024,1.58660899521794,1.8939749205334,1.99228594779101,1.13972911370637,1.31059551832663,0.782485212004965,1.15146996956448,0.189969898217697,0.718286659709777,0.45005006680839,0.383315052620237,0.642323636709217,0.466420376962382,-0.150485408794336,0.420175425562595,0.0125761318050115,-0.0258589925075115,-0.130010840770247,0.096340317856748,0.0769486801724969,-0.162579937094101,-0.573855852397916,-0.584647750787293,-0.535332874944826,-0.465077392098916,-0.63655509315839,-0.574220031640123,-0.804745220858957,-0.865082943353949,-0.795948550153838,-0.757137428128899,-0.712732302717852,-0.65598633802767,-0.906982877303705,-0.664316664082241,-0.588394587866214,-0.688848875631686,-0.681614099540092,-0.83557403532231,-0.688960851305112,-0.639744625591188,-0.982104878310482,-0.725811372565725,-0.984096692303072,-0.785218557818463,-0.767253168957079,-1.14743070147769,-1.26185130052626,-0.628686122356511,-0.752560393042348,-0.983079334860624,-0.793504922447639,-0.880016818376184,-0.964321941614877,-0.51924499973091,-1.18694274660575,-1.06363432514902,-1.02564975734065,-0.578041866585968,-1.25061891421714,-0.962195385759823,-0.806070498231098,-1.01492159857821,-0.70925871723354,-0.764255121275171,-1.12163610102014,-1.43352224516272,-1.10291722508282,-1.09410249524928,-0.934739352634836,-0.98829829627642,-1.36856401897604,-1.05018866886424,-0.983962323958728,-1.10387903424841,-1.30529677165771,-1.09803452438415,-1.13682258745377,-1.2594011409399,-1.10433135296148,-1.31044574352048,-1.49516147577956,-1.56102761938554,-1.74919266227113,-1.92414833331864,-1.97355321127288,-1.88596205740985,-1.6923987321182,-1.70474548209202,-1.94028324922556,-2.10645955152451,-1.85712578460291,-1.68116250710317,-1.73035088256662,-1.96303110819877,-2.0635569534275,0.00072107779119478
4465.004,3.45283771434304,2.42867526889333,1.01747257379015,1.81966698947404,1.3954396687057,1.61872259334299,1.26543066691011,1.43221163402137,1.64598642314118,2.34824599453914,1.59764607706732,0.734603836382465,1.06651950029302,1.09725313886462,0.987458377592555,0.392614856623428,0.930269746532512,0.624545037670945,0.511815587650297,0.541894844021201,-0.152162679314669,-0.0605511661364106,-0.0655149582819874,0.0653402543341677,-0.116245772702487,-0.221282968832399,-0.308017222243294,-0.234841113604435,-0.47240613589991,-0.209269630035713,-0.443882858429405,-0.528834910650351,-0.607578699365907,-0.563442704571627,-0.904774112776427,-0.832406955085451,-0.769409488410498,-0.788645380212262,-0.764980005834648,-0.772121124247079,-0.968119843422985,-0.886817568399564,-0.887035460537247,-0.945527293239569,-0.828865110671297,-0.489353606519751,-0.845028170689947,-0.876464790711625,-0.592654033215516,-1.02264364666026,-1.2175277273998,-0.978936436451889,-1.22563661875181,-1.27850664288983,-1.1261383400723,-1.11594291536767,-0.904515005619957,-1.11255201441176,-1.27321918726117,-1.51123890326468,-0.797293262576725,-0.960348134322509,-0.806151618664929,-1.07644390790716,-0.918342071745904,-0.998777367793698,-1.18349718984572,-1.26168028333103,-1.29176586933567,-0.857795964987138,-0.807575409713978,-1.12872319513667,-1.13299150642233,-1.10755325218525,-0.894873662286555,-0.804478481165817,-1.02109394723131,-1.3529303533477,-1.18479293752557,-1.14097932681249,-1.20676419692044,-1.07777782204182,-1.12679870202015,-1.25730014383741,-1.11966378866194,-0.917437674085568,-1.37985729077545,-1.57653583236127,-1.52795034130128,-1.48453410820607,-1.58072406348566,-1.72847785230462,-2.02697660860728,-1.911604078896,-1.65618488641219,-1.70960297070644,-1.89916519578755,-2.08214544292701,-1.86939003248938,-1.69220255087934,-1.73571890472589,-1.97760584109412,-2.08014745731823,0.00072096528838221
4475.004,3.25382957125694,2.16731613557406,1.52125406010914,1.39845964334306,1.49142693991576,1.20526882882113,1.24600248192519,1.29504489176228,2.04125793871646,1.86974587598295,1.52937717462834,1.20503950166329,0.731319078729108,0.851494341550855,0.668022211666869,0.819825220462972,0.712714561362763,0.595923468490199,-0.0947871771220233,0.176597770194111,0.467961200123229,0.0851826137032395,0.310902193340524,0.407020995922305,0.0842421451005285,-0.293146602587585,-0.200622365609193,-0.0656065027306368,-0.830690270743732,-0.696860995790699,-0.883240794982363,-0.275341815722113,-0.619604999827553,-0.839457226864406,-1.1355848892289,-0.498322430577486,-0.795755951147143,-0.812668643142381,-0.695328717261251,-1.13215799391733,-0.72770758533546,-1.12132231460488,-0.672186158299934,-0.573075918625694,-0.974480243521426,-0.815230998673654,-0.804286248668435,-0.829706466205916,-1.13202152242277,-0.786089599413206,-0.998552969650375,-1.04947643279009,-1.23281942435782,-0.895374358671151,-0.587931484207814,-1.07388573247192,-0.754720023197798,-1.34974975425404,-0.933901369352299,-1.00058024138423,-0.738160480882734,-1.13287741268363,-1.14221199546724,-1.26396765356549,-1.01367597566335,-0.862104044307719,-0.787870349817767,-0.813723786613621,-1.11716082693605,-0.58115069999025,-0.959195198786945,-1.11533783409501,-1.18911762665383,-1.02578560919004,-0.835591086313075,-0.730369727713149,-0.648880370877464,-0.807967257847131,-1.15349319055085,-1.04832474697955,-1.15938129370148,-0.778617764424844,-1.39405789912884,-0.836028266975003,-0.836881917608113,-1.18023351914877,-1.10769084499166,-1.56150623871158,-1.49116214955978,-1.73864992908858,-1.54177672799396,-1.8452226809495,-2.04502328837552,-1.76220901630659,-1.58927584447165,-1.60879260545676,-1.84517126490306,-2.04312610145057,-1.76625494530047,-1.59501600041907,-1.64285406012096,-1.89922739151627,-2.00222955403996,0.000720852785569639
